Ref_lead_author	Ref_publication_date	Ref_journal	Cell_stack_sequence	Cell_area_measured	Cell_number_of_cells_per_substrate	Cell_architecture	Cell_flexible	Cell_semitransparent	Module	Module_number_of_cells_in_module	Substrate_stack_sequence	ETL_stack_sequence	ETL_deposition_procedure	Perovskite_single_crystal	Perovskite_dimension_0D	Perovskite_dimension_2D	Perovskite_dimension_2D3D_mixture	Perovskite_dimension_3D	Perovskite_dimension_3D_with_2D_capping_layer	Perovskite_dimension_list_of_layers	Perovskite_composition_perovskite_ABC3_structure	Perovskite_composition_perovskite_inspired_structure	Perovskite_composition_long_form	Perovskite_composition_inorganic	Perovskite_composition_leadfree	Perovskite_band_gap	Perovskite_band_gap_graded	Perovskite_band_gap_estimation_basis	Perovskite_deposition_number_of_deposition_steps	Perovskite_deposition_procedure	Perovskite_deposition_aggregation_state_of_reactants	Perovskite_deposition_synthesis_atmosphere	Perovskite_deposition_solvents	Perovskite_deposition_solvents_mixing_ratios	Perovskite_deposition_quenching_induced_crystallisation	Perovskite_deposition_thermal_annealing_temperature	Perovskite_deposition_thermal_annealing_time	Perovskite_deposition_solvent_annealing	HTL_stack_sequence	HTL_additives_compounds	HTL_deposition_procedure	Backcontact_stack_sequence	Backcontact_thickness_list	Backcontact_deposition_procedure	Add_lay_front	Add_lay_back	Encapsulation	JV_measured	JV_average_over_n_number_of_cells	JV_certified_values	JV_light_intensity	JV_reverse_scan_Voc	JV_reverse_scan_Jsc	JV_reverse_scan_FF	JV_reverse_scan_PCE	JV_default_Voc	JV_default_Jsc	JV_default_FF	JV_default_PCE	JV_default_Voc_scan_direction	JV_default_Jsc_scan_direction	JV_default_FF_scan_direction	JV_default_PCE_scan_direction	buffer
Xue et al.	2017/3/14	Journal of Materials Chemistry A	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF	1	FALSE	100	60	FALSE	PEDOT:PSS		Spin-coating	Al	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.97	20.4	0.625	12.4	0.97	20.4	0.625	12.4	Reversed	Reversed	Reversed	Reversed	buffer
Xue et al.	2017/3/14	Journal of Materials Chemistry A	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | PN4N | Al	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60 | PN4N	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF	1	FALSE	100	60	FALSE	PEDOT:PSS		Spin-coating	Al	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1	20.61	0.725	15	1	20.61	0.725	15	Reversed	Reversed	Reversed	Reversed	buffer
Xue et al.	2017/3/14	Journal of Materials Chemistry A	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF	1	FALSE	100	60	FALSE	PEDOT:PSS		Spin-coating	Al	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.98	20.47	0.621	12.5	0.98	20.47	0.621	12.5	Reversed	Reversed	Reversed	Reversed	buffer
Xue et al.	2017/3/14	Journal of Materials Chemistry A	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | PFN | Al	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60 | PFN	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF	1	FALSE	100	60	FALSE	PEDOT:PSS		Spin-coating	Al	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.89	17.76	0.552	8.7	0.89	17.76	0.552	8.7	Reversed	Reversed	Reversed	Reversed	buffer
Xue et al.	2017/3/14	Journal of Materials Chemistry A	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | Al	0.16	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-60	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF	1	FALSE	100	60	FALSE	PEDOT:PSS		Spin-coating	Al	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.85	17.15	0.538	7.8	0.85	17.15	0.538	7.8	Reversed	Reversed	Reversed	Reversed	buffer
Xiao et al.	2018/12/6	ChemSusChem	SLG | FTO | TiO2-c | TiO2-mp | NiO-mp | Perovskite | Carbon	0.72	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.38MA0.57PbBr0.2I2.8	FALSE	FALSE		FALSE		2	Spin-coating >> CBD	Liquid >> Liquid	Air >> Air	DMF >> IPA	1 >> 1	FALSE	70.0 >> 100.0	30.0 >> 30.0	FALSE	NiO-mp		Spin-coating	Carbon		Doctor blading	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.97	23.3	0.71	15.7	0.97	23.3	0.71	15.7	Reversed	Reversed	Reversed	Reversed	buffer
Gao et al.	2019/4/15	Advanced Functional Materials	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spray-pyrolys	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	FALSE	FALSE	(PEA)0.33MA0.67PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	15	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.07	14.2	0.45	6.78	1.07	14.2	0.45	6.78	Reversed	Reversed	Reversed	Reversed	buffer
Gao et al.	2019/4/15	Advanced Functional Materials	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spray-pyrolys	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	FALSE	FALSE	(PEA)0.33MA0.67PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	8; 2	TRUE	100	15	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.08	16.04	0.59	10.18	1.08	16.04	0.59	10.18	Reversed	Reversed	Reversed	Reversed	buffer
Gao et al.	2019/4/15	Advanced Functional Materials	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spray-pyrolys	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	FALSE	FALSE	(PEA)0.33MA0.67PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	5; 5	TRUE	100	15	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.12	16.42	0.67	12.29	1.12	16.42	0.67	12.29	Reversed	Reversed	Reversed	Reversed	buffer
Gao et al.	2019/4/15	Advanced Functional Materials	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spray-pyrolys	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	FALSE	FALSE	(PEA)0.33MA0.67PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMF; DMSO	2; 8	TRUE	100	15	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.1	15.27	0.65	10.86	1.1	15.27	0.65	10.86	Reversed	Reversed	Reversed	Reversed	buffer
Gao et al.	2019/4/15	Advanced Functional Materials	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spray-pyrolys	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	FALSE	FALSE	(PEA)0.33MA0.67PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	15	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.08	13.88	0.6	8.96	1.08	13.88	0.6	8.96	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.56	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	22.64	0.736	17.2	1.03	22.64	0.736	17.2	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	23.95	0.775	19.7	1.06	23.95	0.775	19.7	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	22.54	0.71	16.3	1.03	22.54	0.71	16.3	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.04	23.35	0.748	17.9	1.04	23.35	0.748	17.9	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	23.75	0.771	19.1	1.06	23.75	0.771	19.1	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	23.28	0.736	17.6	1.03	23.28	0.736	17.6	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.81MA0.14PbBr0.45I2.55	FALSE	FALSE	1.56	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	80	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.08	22.84	0.775	19.1	1.08	22.84	0.775	19.1	Reversed	Reversed	Reversed	Reversed	buffer
Chen et al.	2019/10/14	Small	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.81MA0.14PbBr0.45I2.55	FALSE	FALSE	1.58	FALSE		1	Spin-coating	Liquid	N2	DMF	1	TRUE	100	80	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.17	23.12	0.776	21	1.17	23.12	0.776	21	Reversed	Reversed	Reversed	Reversed	buffer
Jeon et al.	2018/5/2	Molecular Crystals and Liquid Crystals	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-70 | Ag	0.096	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-70	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	100; 150	10.0; 1.0	FALSE	PEDOT:PSS		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.91	17.31	0.528	8.33	0.91	17.31	0.528	8.33	Reversed	Reversed	Reversed	Reversed	buffer
Jeon et al.	2018/5/2	Molecular Crystals and Liquid Crystals	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-70 | Ag	0.096	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-70	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	100; 150	10.0; 1.0	FALSE	PEDOT:PSS		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.92	18.19	0.647	10.85	0.92	18.19	0.647	10.85	Reversed	Reversed	Reversed	Reversed	buffer
Jeon et al.	2018/5/2	Molecular Crystals and Liquid Crystals	SLG | ITO | PEDOT:PSS | Perovskite | PCBM-70 | Ag	0.096	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	PCBM-70	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	100; 150	10.0; 1.0	FALSE	PEDOT:PSS		Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.85	16.86	0.743	10.71	0.85	16.86	0.743	10.71	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.069	23.58	0.728	18.35	1.069	23.58	0.728	18.35	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.024MA0.976PbBrI2.955	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.095	23.87	0.756	19.76	1.095	23.87	0.756	19.76	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.048MA0.952PbBrI2.91	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.132	24.07	0.768	20.93	1.132	24.07	0.768	20.93	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.7	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.048MA0.952PbBrI2.91	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.11	23.75	0.74	19.51	1.11	23.75	0.74	19.51	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	1.4	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.048MA0.952PbBrI2.91	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.079	23.53	0.705	17.9	1.079	23.53	0.705	17.9	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.072MA0.928PbBrI2.86	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.082	23.76	0.735	18.89	1.082	23.76	0.735	18.89	Reversed	Reversed	Reversed	Reversed	buffer
Kim et al.	2019/9/27	Solar Energy Materials and Solar Cells	SLG | ITO | SnO2-np | Perovskite | Spiro-MeOTAD | Au	0.12	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	SnO2-np	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.1MA0.9PbBrI2.8	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Air	DMF; DMSO	9; 1	TRUE	65; 135	1.0; 3.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	23.32	0.713	17.67	1.06	23.32	0.713	17.67	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.06	20.7	0.739	16.27	1.06	20.7	0.739	16.27	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.1	20.59	0.816	18.53	1.1	20.59	0.816	18.53	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.09	20.89	0.778	17.75	1.09	20.89	0.778	17.75	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.12	22.35	0.823	20.62	1.12	22.35	0.823	20.62	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.09	23.03	0.751	18.81	1.09	23.03	0.751	18.81	Reversed	Reversed	Reversed	Reversed	buffer
Zhang et al.	2019/10/30	Solar RRL	SLG | ITO | DBTMT | Perovskite | C60 | BCP | Ag	0.1	0	pin	FALSE	FALSE	FALSE	0	SLG | ITO	C60 | BCP	Evaporation | Evaporation	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 90.0	Unknown >> 8.0	FALSE	DBTMT		Spin-coating	Ag	800	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.12	22.7	0.832	21.12	1.12	22.7	0.832	21.12	Reversed	Reversed	Reversed	Reversed	buffer
Zhai et al.	2019/8/19	Nano Energy	PEN | ITO | SnO2-np | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.06	0	nip	TRUE	FALSE	FALSE	0	PEN | ITO	SnO2-np | TiO2-mp	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbBr0.3I2.9	FALSE	FALSE	1.589	FALSE		2	Spin-coating >> CBD	Liquid >> Liquid	Unknown	DMF >> IPA	1 >> 1	FALSE	Unknown >> 80.0	Unknown >> 20.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au		Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.006	20.11	0.629	12.72	1.006	20.11	0.629	12.72	Reversed	Reversed	Reversed	Reversed	buffer
